web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,marque,prix,adresse,image_lien-src
"1716723056-282","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Scooter Aprillia moteur 200","https://www.dakarvente.com/annonce-30119-scooter-aprillia-moteur-200.html","Scooter Aprillia moteur 200","500.000  FCFA","Mbao","media/annonces/pics/d0a42a4569f9df2f0402c79f2a1f2733.jpeg"
"1716723068-283","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Kymco Agility R16 150ie année 2020 CMC disponible","https://www.dakarvente.com/annonce-30155-kymco-agility-r16-150ie-anne-2020-cmc-disponible.html","Kymco Agility R16 150ie année 2020 CMC disponible","675.000  FCFA","HLM","media/annonces/pics/9cb80634c5db7f32fa714e90bc5bcff9.jpg"
"1716723073-284","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Piaggio fly 4t50cc","https://www.dakarvente.com/annonce-30156-piaggio-fly-4t50cc.html","Piaggio fly 4t50cc","300.000  FCFA","Dakar","media/annonces/pics/98768c8b7acc23920f7c840985562b60.jpeg"
"1716723081-285","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Zusuki Burgman 125CC","https://www.dakarvente.com/annonce-30450-zusuki-burgman-125cc.html","Zusuki  Burgman 125CC","450.000  FCFA","Dakar","media/annonces/pics/5d0e6d58bd99c35019dced399739c9c8.jpg"
"1716723089-286","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","XMAX 250 avec CMC","https://www.dakarvente.com/annonce-30455-xmax-250-avec-cmc.html","XMAX 250 avec CMC","950.000  FCFA","Dakar","media/annonces/pics/848926fe1db5b6fba669ebce9c619011.jpeg"
"1716723095-287","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Ovetto neos 50cc","https://www.dakarvente.com/annonce-30609-ovetto-neos-50cc.html","Ovetto neos 50cc","275.000  FCFA","Golf","media/annonces/pics/aaf8dd5ea8448c77388c26875f38a758.jpeg"
"1716723106-288","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","X8 Piaggio 200cm3","https://www.dakarvente.com/annonce-30805-x8-piaggio-200cm3.html","X8 Piaggio 200cm3","625.000  FCFA","HLM","media/annonces/pics/aa6cf9693626c21c7e686fd0b3d59846.jpg"
"1716723114-289","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Scooter SH Honda","https://www.dakarvente.com/annonce-30848-scooter-sh-honda.html","Scooter SH Honda","600.000  FCFA","Mbao","media/annonces/pics/32527cd073dec32e8f52422f35961d67.jpeg"
"1716723120-290","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Sportcity 200cc","https://www.dakarvente.com/annonce-31298-sportcity-200cc.html","Sportcity 200cc","650.000  FCFA","Golf","media/annonces/pics/0ee4c1f7cdb2e31cb56d596e916122b4.jpeg"
"1716723132-291","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Jakarta House","https://www.dakarvente.com/annonce-31311-jakarta-house.html","Jakarta House","400.000  FCFA","Keur Massar","media/annonces/pics/fe12d76edada539bf80b2cc309b5b060.jpeg"
"1716723145-292","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Cygnus 125ie injection Venant","https://www.dakarvente.com/annonce-31382-cygnus-125ie-injection-venant-papiers-cmc-disponible.html","Cygnus 125ie injection Venant","625.000  FCFA","HLM","media/annonces/pics/b9b891aba36cee007a420c63756bec11.jpg"
"1716723154-293","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Honda Vision 110ie année 2012 Venant","https://www.dakarvente.com/annonce-31425-honda-vision-110ie-anne-2012-venant-papiers-cmc-original.html","Honda Vision 110ie année 2012 Venant","625.000  FCFA","Fass","media/annonces/pics/f3c9c8a644f0e267473d2ffa80730b10.jpg"
"1716723166-294","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Liberty 125cm3 carburateur nouveau modèle Venant","https://www.dakarvente.com/annonce-31426-liberty-125cm3-carburateur-nouveau-modle-venant-papiers-cmc-original.html","Liberty 125cm3 carburateur nouveau modèle Venant","675.000  FCFA","Fass","media/annonces/pics/b7acecbc5e75ca06d0e689e22734a7b5.jpg"
"1716723172-295","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Scooter Honda Dylan","https://www.dakarvente.com/annonce-31839-scooter-honda-dylan.html","Scooter Honda Dylan","450.000  FCFA","Parcelles assainies","media/annonces/pics/f60da281682d924ba6b18ffefff9c6f7.jpeg"
"1716723185-296","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Kymco G-Dink Jager 125ie injection modèle 2015  Venant","https://www.dakarvente.com/annonce-31943-kymco-g-dink-jager-125ie-injection-modle-2015-venant-papiers-cmc-original-prix-675000fr.html","Kymco G-Dink Jager 125ie injection modèle 2015  Venant","675.000  FCFA","HLM","media/annonces/pics/56b22eb3bcb50a262ce0520a7074270e.jpg"
"1716723189-297","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Kymco 200cc","https://www.dakarvente.com/annonce-32013-kymco-200cc.html","Kymco 200cc","600.000  FCFA","Médina","media/annonces/pics/3517542aebecf688fb9de3ea64f92d88.jpg"
"1716723196-298","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Mbk nitro","https://www.dakarvente.com/annonce-32100-mbk-nitro.html","Mbk nitro","350.000  FCFA","Golf","media/annonces/pics/672b383c2235e64a75f3d4113d2cfe0b.jpeg"
"1716723205-299","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Peugeot Rs 4t50cc injection","https://www.dakarvente.com/annonce-32291-peugeot-rs-4t50cc-injection.html","Peugeot Rs 4t50cc injection","350.000  FCFA","Dakar","media/annonces/pics/1dbbcc5c5693a050ae84ce430825f75a.jpeg"
"1716723212-300","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Piaggio 4 temps","https://www.dakarvente.com/annonce-32343-piaggio-4-temps.html","Piaggio 4 temps","120.000  FCFA","Rufisque","media/annonces/pics/3c8a4833d97c561ff26ed47c17c030ac.jpg"
"1716723218-301","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Xmax 400","https://www.dakarvente.com/annonce-32359-xmax-400.html","Xmax 400","1.200.000  FCFA","Dieuppeul","media/annonces/pics/ca5173f541087590430be0b8b6255188.jpeg"
"1716723226-302","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","F12R 50cc nouveau modèle","https://www.dakarvente.com/annonce-32544-f12r-50cc-nouveau-modle.html","F12R 50cc nouveau modèle","375.000  FCFA","Dakar","media/annonces/pics/3dff3cc9cf59f70a3a6e1c402845265c.jpeg"
"1716723233-303","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Gilera sp 50cc nouveau","https://www.dakarvente.com/annonce-32945-gilera-sp-50cc-nouveau.html","Gilera sp 50cc nouveau","380.000  FCFA","Dakar","media/annonces/pics/8045894474917dd85bff52621816be2b.jpeg"
"1716723238-304","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Moto jakarta","https://www.dakarvente.com/annonce-33106-moto-jakarta.html","Moto jakarta","490.000  FCFA","Castors","media/annonces/pics/316278213a6916bee5e044b7bc177efa.jpg"
"1716723245-305","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Piaggio Fly nouveau modèle 4t50cc","https://www.dakarvente.com/annonce-33178-piaggio-fly-nouveau-modle-4t50cc.html","Piaggio Fly nouveau modèle 4t50cc","380.000  FCFA","Dakar","media/annonces/pics/8941e2921588753662a316aced575acb.jpeg"
"1716723252-306","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Vespa","https://www.dakarvente.com/annonce-33321-vespa.html","Vespa","420.000  FCFA","Dakar","media/annonces/pics/46b0048d80131b9bd2bec8ac33321ec6.jpeg"
"1716723260-307","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Sportcity one 125cc","https://www.dakarvente.com/annonce-33325-sportcity-one-125cc.html","Sportcity one 125cc","550  FCFA","Dakar","media/annonces/pics/ef6202bb4353a2fe5514d966eded5d81.jpeg"
"1716723265-308","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Yamaha Cygnus X 125cc avec carte grise","https://www.dakarvente.com/annonce-33356-yamaha-cygnus-x-125cc-avec-carte-grise.html","Yamaha Cygnus X 125cc avec carte grise","550.000  FCFA","Médina","media/annonces/pics/7212182458ea5882151205a31b14a49d.jpg"
"1716723274-309","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Burgman 200ie freins ABS Venant","https://www.dakarvente.com/annonce-33445-burgman-200ie-freins-abs-venant-papiers-cmc-original.html","Burgman 200ie freins ABS Venant","725.000  FCFA","HLM","media/annonces/pics/4993994e40fe21f979e5ca0edbd7b7dd.jpg"
"1716723279-310","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Honda Sh 2021","https://www.dakarvente.com/annonce-33484-honda-sh-2021.html","Honda Sh 2021","2.100.000  FCFA","Parcelles assainies","media/annonces/pics/892323a5fdc22f621472f91c7ddd48a4.jpeg"
"1716723285-311","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Zip 50","https://www.dakarvente.com/annonce-33571-zip-50.html","Zip 50","250  FCFA","Dakar","media/annonces/pics/fc197ce43e197f7bb7d33e53cea5c7fc.jpeg"
"1716723291-312","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Liberty 50","https://www.dakarvente.com/annonce-33572-liberty-50.html","Liberty 50","220.000  FCFA","Dakar","media/annonces/pics/b2155fddaa0ef09f6e198cbbddc18e00.jpeg"
"1716723302-313","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Liberty 4v nouveau modèle","https://www.dakarvente.com/annonce-33573-liberty-4v-nouveau-modle.html","Liberty 4v nouveau modèle","","Dakar","media/annonces/pics/80f3ec8339832d5fdcaa53498a394511.jpeg"
"1716723309-314","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Kisbee","https://www.dakarvente.com/annonce-33645-kisbee.html","Kisbee","350  FCFA","Dakar","media/annonces/pics/9d6ca4891698484588aa59a2a5499f53.jpeg"
"1716723317-315","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Vespa lx 50cc","https://www.dakarvente.com/annonce-33646-vespa-lx-50cc.html","Vespa lx 50cc","","Dakar","media/annonces/pics/a10773ce82031dfbd35db5ed9289223d.jpeg"
"1716723322-316","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Honda SH 125i","https://www.dakarvente.com/annonce-33650-honda-sh-125i.html","Honda SH 125i","375.000  FCFA","Malika","media/annonces/pics/4cd30f532134f219f77ec7a0b4eea504.jpg"
"1716723329-317","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Sym fiddle2 4t50cc","https://www.dakarvente.com/annonce-33774-sym-fiddle2-4t50cc.html","Sym fiddle2 4t50cc","350.000  FCFA","Dakar","media/annonces/pics/03a1f111d9cb6d8a8698076663235142.jpeg"
"1716723337-318","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Liberty s nouveau modèle","https://www.dakarvente.com/annonce-33775-liberty-s-nouveau-modle.html","Liberty s nouveau modèle","450.000  FCFA","Dakar","media/annonces/pics/2a2c10188915b4c468d1f823527970b9.jpeg"
"1716723344-319","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Piaggio Free 50cc","https://www.dakarvente.com/annonce-33827-piaggio-free-50cc.html","Piaggio Free 50cc","275.000  FCFA","Dakar","media/annonces/pics/dadb59d14814de7b1bb97bb9943dd411.jpeg"
"1716723349-320","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Motos à vendre","https://www.dakarvente.com/annonce-33882-motos-vendre.html","Motos à vendre","570.000  FCFA","Castors","media/annonces/pics/715fb06b08467d06f2b269ca54bc235b.jpg"
"1716723356-321","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Kymco Agility fR 4t50cc","https://www.dakarvente.com/annonce-33902-kymco-agility-fr-4t50cc.html","Kymco Agility fR 4t50cc","350.000  FCFA","Guédiawaye","media/annonces/pics/eb46b983338b0c1fff8f469df58e0de0.jpeg"
"1716723363-322","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Yamaha neos4 injection 4t50cc","https://www.dakarvente.com/annonce-33903-yamaha-neos4-injection-4t50cc.html","Yamaha neos4 injection 4t50cc","380.000  FCFA","Dakar","media/annonces/pics/7e86a06364bcc1863ca5aa5cf098e393.jpeg"
"1716723376-323","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Yamaha XMAX Sport 125ie injection Venant","https://www.dakarvente.com/annonce-33933-yamaha-xmax-sport-125ie-injection-venant-papiers-cmc-original.html","Yamaha XMAX Sport 125ie injection Venant","725.000  FCFA","Fass","media/annonces/pics/d32d14bb2334b74d52f9bdcf85687ce6.jpg"
"1716723386-324","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Kymco Dink 200ie injection Venant","https://www.dakarvente.com/annonce-33934-kymco-dink-200ie-injection-venant-papiers-cmc-original.html","Kymco Dink 200ie injection Venant","625.000  FCFA","Fass","media/annonces/pics/52b90fe4fcc83b2302ad8e7167ab4540.jpg"
"1716723394-325","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Vespa lx 50cc","https://www.dakarvente.com/annonce-34156-vespa-lx-50cc.html","Vespa lx 50cc","450.000  FCFA","Dakar","media/annonces/pics/42f155e6e30d05b1364cd5df62a26940.jpeg"
"1716723400-326","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Scooter Sh 150i Avec Carte grise Assurance 1 Ans sa fume 400 000 FCFA","https://www.dakarvente.com/annonce-34222-scooter-sh-150i-avec-carte-grise-assurance-1-ans-sa-fume-400-000-fcfa.html","Scooter Sh 150i Avec Carte grise Assurance 1 Ans sa fume 400 000 FCFA","","Dakar","media/annonces/pics/1d97bcacef78d5a204611fecc4723e65.jpeg"
"1716723406-327","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","TMAX 2019 SX","https://www.dakarvente.com/annonce-34241-tmax-2019-sx.html","TMAX 2019 SX","2.300.000  FCFA","Golf","media/annonces/pics/c516c090e974e34ec150b5776ff0f923.jpg"
"1716723414-328","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Aprillia sxr 50c année 2022","https://www.dakarvente.com/annonce-34335-aprillia-sxr-50c-anne-2022.html","Aprillia sxr 50c année 2022","800.000  FCFA","Dakar","media/annonces/pics/f2016e70bad87e92786896b2fbccece6.jpeg"
"1716723423-329","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Quad Cfmoto 1000","https://www.dakarvente.com/annonce-34434-quad-cfmoto-1000.html","Quad Cfmoto 1000","7.800.000  FCFA","Mbour","media/annonces/pics/f1e5732ec1bdcb59c06cc2c9a94d2893.jpeg"
"1716723431-330","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Kisbee 50 black édition nouveau modèle 2021","https://www.dakarvente.com/annonce-34519-kisbee-50-black-dition-nouveau-modle-2021.html","Kisbee 50 black édition nouveau modèle 2021","375.000  FCFA","Dakar","media/annonces/pics/f20c795ab6999267cad2ef2f89620a30.jpeg"
"1716723443-331","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","X8 Piaggio 250ie injection Venant","https://www.dakarvente.com/annonce-34539-x8-piaggio-250ie-injection-venant-papiers-cmc-original-dispo-prix850mil.html","X8 Piaggio 250ie injection Venant","850.000  FCFA","Fass","media/annonces/pics/aceb9ac0ee6bd36383e33ad4d50734df.jpg"
"1716723456-332","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=4","Scooter Venant 4 temps 125 cc","https://www.dakarvente.com/annonce-34733-scooter-venant-4-temps-125-cc.html","Scooter Venant 4 temps 125 cc","250.000  FCFA","Guédiawaye","media/annonces/pics/4edcdc1313b1767bee618a18f70805a7.jpg"
"1716723482-333","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Derbi Atlantis 100cc","https://www.dakarvente.com/annonce-35021-derbi-atlantis-100cc.html","Derbi Atlantis 100cc","375.000  FCFA","Dakar","media/annonces/pics/138f21f2d81cfee16f8599f10acc1181.jpeg"
"1716723493-334","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Yamaha neos4 4tamps 50cc injection nouveau modèle","https://www.dakarvente.com/annonce-35098-yamaha-neos4-4tamps-50cc-injection-nouveau-modle.html","Yamaha neos4 4tamps 50cc injection nouveau modèle","365.000  FCFA","Dakar","media/annonces/pics/0860fc2303aa6a79efc2e0c7d2b71622.jpeg"
"1716723500-335","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Piaggio liberty 50cc","https://www.dakarvente.com/annonce-35099-piaggio-liberty-50cc.html","Piaggio liberty 50cc","290.000  FCFA","Dakar","media/annonces/pics/4a6a4ff347b762ba83c1ec1284f7a4ef.jpeg"
"1716723510-336","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Sportcity derbi 125cc nouveau modèle","https://www.dakarvente.com/annonce-35340-sportcity-derbi-125cc-nouveau-modle.html","Sportcity derbi 125cc nouveau modèle","650.000  FCFA","Guédiawaye","media/annonces/pics/44466eef5a02e49ad63b5f8e2458f337.jpeg"
"1716723520-337","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Piaggio free live 50cc","https://www.dakarvente.com/annonce-35341-piaggio-free-live-50cc.html","Piaggio free live 50cc","265.000  FCFA","Dakar","media/annonces/pics/c234928c491f65760835a9c552985d50.jpeg"
"1716723527-338","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Malaguty f12r nouveau modèle 50cc","https://www.dakarvente.com/annonce-35432-malaguty-f12r-nouveau-modle-50cc.html","Malaguty f12r nouveau modèle 50cc","375.000  FCFA","Dakar","media/annonces/pics/9a7f236cffa354d7ca459ca7488fffa0.jpeg"
"1716723534-339","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Peugeot kisbee Rs nouveau modèle 4t50cc","https://www.dakarvente.com/annonce-35447-peugeot-kisbee-rs-nouveau-modle-4t50cc.html","Peugeot kisbee Rs nouveau modèle 4t50cc","375.000  FCFA","Dakar","media/annonces/pics/e3b0a5a4c0a30e5ff9e89b47595e7573.jpeg"
"1716723542-340","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Piaggio FLY 125cm3 carburateur Venant papiers cmc original disponible","https://www.dakarvente.com/annonce-35677-piaggio-fly-125cm3-carburateur-venant-papiers-cmc-original-disponible.html","Piaggio FLY 125cm3 carburateur Venant papiers cmc original disponible","650.000  FCFA","Fass","media/annonces/pics/b72401f162b30c8034ca7f7b7f801f1d.jpg"
"1716723548-341","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","TRICYCLE","https://www.dakarvente.com/annonce-35681-tricycle.html","TRICYCLE","1.480.000  FCFA","Sacré Coeur","media/annonces/pics/dfbb57f337a0e2683d5dc1480462d0c3.png"
"1716723557-342","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Burgman 150cm3 carburateur Venant papiers cmc original disponible","https://www.dakarvente.com/annonce-35789-burgman-150cm3-carburateur-venant-papiers-cmc-original-disponible.html","Burgman 150cm3 carburateur Venant papiers cmc original disponible","600.000  FCFA","Fass","media/annonces/pics/221fefb27c3f1d2fcbd642fe9583b93f.jpg"
"1716723562-343","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Honda intégrale","https://www.dakarvente.com/annonce-35795-honda-intgrale.html","Honda intégrale","1.800.000  FCFA","Dakar","media/annonces/pics/775a47d84f63afca5b9550b405d752e3.jpeg"
"1716723569-344","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Malaguty f12r nouveau modèle 50cc","https://www.dakarvente.com/annonce-35909-malaguty-f12r-nouveau-modle-50cc.html","Malaguty f12r nouveau modèle 50cc","365.000  FCFA","Dakar","media/annonces/pics/d3261a5785d71a35a7c554245960387e.jpeg"
"1716723577-345","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Kymco Dink 125cm3 carburateur Venant","https://www.dakarvente.com/annonce-35923-kymco-dink-125cm3-carburateur-venant-papiers-cmc-original.html","Kymco Dink 125cm3 carburateur Venant","575.000  FCFA","Fass","media/annonces/pics/ce5e141e14a1f3c3c011494a47878c89.jpg"
"1716723585-346","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Piaggio zip 80","https://www.dakarvente.com/annonce-35997-piaggio-zip-80.html","Piaggio zip 80","180.000  FCFA","Ouest Foire","media/annonces/pics/a71cb893e4a34c68f1f994b84d2d7088.jpeg"
"1716723590-347","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","T-MAX HONDA FORZA 2019","https://www.dakarvente.com/annonce-36136-t-max-honda-forza-2019.html","T-MAX HONDA FORZA 2019","1.700.000  FCFA","Pikine","media/annonces/pics/5331865072e95814c6b8f28c0a831e26.jpeg"
"1716723599-348","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Liberty 4t50cc","https://www.dakarvente.com/annonce-36200-liberty-4t50cc.html","Liberty 4t50cc","285.000  FCFA","Dakar","media/annonces/pics/758511656122727f7b8b621f24e7d37c.jpeg"
"1716723606-349","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Liberty 4t50cc","https://www.dakarvente.com/annonce-36201-liberty-4t50cc.html","Liberty 4t50cc","300.000  FCFA","Dakar","media/annonces/pics/9bb7cbf73a7e362a9482a44b43377833.jpeg"
"1716723614-350","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Liberty s nouveau modèle 50cc","https://www.dakarvente.com/annonce-36202-liberty-s-nouveau-modle-50cc.html","Liberty s nouveau modèle 50cc","375.000  FCFA","Dakar","media/annonces/pics/5ac6f010b51be3a25fc512458ea8d505.jpeg"
"1716723619-351","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Scooter suzuki","https://www.dakarvente.com/annonce-36408-scooter-suzuki.html","Scooter suzuki","300.000  FCFA","Rufisque","media/annonces/pics/cfdca3a3126c8698e4c1ef00f746abcb.jpg"
"1716723625-352","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Burgman Executive 200ie injection ABS Venant","https://www.dakarvente.com/annonce-36489-burgman-executive-200ie-injection-abs-venant-papiers-cmc-original.html","Burgman Executive 200ie injection ABS Venant","675.000  FCFA","Dakar","media/annonces/pics/7bc1da249693fcecd861f0749d0a8122.jpg"
"1716723630-353","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Jakarta KTM","https://www.dakarvente.com/annonce-36553-jakarta-ktm.html","Jakarta KTM","450.000  FCFA","HLM","media/annonces/pics/f1a7e0ebfa80a6f8c088119fbdac261c.jpeg"
"1716723635-354","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","XADW 750 ANNÉE 2018","https://www.dakarvente.com/annonce-36634-xadw-750-anne-2018.html","XADW 750 ANNÉE 2018","3.000.000  FCFA","Dakar","media/annonces/pics/a7062c3ee4bf7e0fc11551bc9401ea89.jpeg"
"1716723642-355","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Yamaha Aerox nouveau modèle 50cc","https://www.dakarvente.com/annonce-36701-yamaha-aerox-nouveau-modle-50cc.html","Yamaha Aerox Aerox nouveau modèle 50cc","700.000  FCFA","Dakar","media/annonces/pics/42b2ea8275439e61cc4e8d650c089e18.jpeg"
"1716723647-356","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Moto cross  DFZ","https://www.dakarvente.com/annonce-36782-moto-cross-dfz.html","Moto cross  DFZ","875.000  FCFA","Liberté 2","media/annonces/pics/f0bba325199b5c8a3ce87737449be9f9.jpeg"
"1716723651-357","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Av Kawasaki zr 750","https://www.dakarvente.com/annonce-36867-av-kawasaki-zr-750.html","Av Kawasaki zr 750","1.500.000  FCFA","Yeumbeul Sud","media/annonces/pics/0196cff51ed38149da146b19c5875991.jpg"
"1716723658-358","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Piaggio liberty 50cc","https://www.dakarvente.com/annonce-36986-piaggio-liberty-50cc.html","Piaggio liberty 50cc","285.000  FCFA","Dakar","media/annonces/pics/3660323a46d1c5efa671f395f484a538.jpeg"
"1716723666-359","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Piaggio liberty 50cc","https://www.dakarvente.com/annonce-36987-piaggio-liberty-50cc.html","Piaggio liberty 50cc","285.000  FCFA","Dakar","media/annonces/pics/1702d4c9e928195d1e571aaccd8161dc.jpeg"
"1716723672-360","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Piaggio nrg mc3 80cc","https://www.dakarvente.com/annonce-37062-piaggio-nrg-mc3-80cc.html","Piaggio nrg mc3 80cc","365.000  FCFA","Dakar","media/annonces/pics/440cea807cec7ef56fe4163e629de31c.jpeg"
"1716723678-361","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Piaggio liberty 50cc","https://www.dakarvente.com/annonce-37063-piaggio-liberty-50cc.html","Piaggio liberty 50cc","285.000  FCFA","Dakar","media/annonces/pics/19d1cd5306fbba2974748d68f0d036aa.jpeg"
"1716723684-362","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Honda X-adv de 2018","https://www.dakarvente.com/annonce-37158-honda-x-adv-de-2018.html","Honda X-adv de 2018","3.300.000  FCFA","Dakar","media/annonces/pics/dbe07a692b094369411f78896bf62ed7.jpeg"
"1716723688-363","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Je vends une moto Liberty 200 Piaggio","https://www.dakarvente.com/annonce-37657-je-vends-une-moto-liberty-200-piaggio.html","Je vends une  moto Liberty 200 Piaggio","45.000  FCFA","Médina","media/annonces/pics/f6e6bb8e1560d645c811dbd950fb8222.jpeg"
"1716723694-364","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","TRICYCLE","https://www.dakarvente.com/annonce-37744-tricycle.html","TRICYCLE","","Pikine","media/annonces/pics/aaa5867dfe783e61c17b9a96b03f3edb.jpeg"
"1716723702-365","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Gilera Stalker Naked nouveau model 50cc","https://www.dakarvente.com/annonce-37754-gilera-stalker-naked-nouveau-model-50cc.html","Gilera Stalker Naked nouveau model 50cc","365.000  FCFA","Dakar","media/annonces/pics/06518cff4d19e7e484f9025a4df4d79b.jpeg"
"1716723707-366","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=3","Moto scooter","https://www.dakarvente.com/annonce-37824-moto-scooter.html","Moto scooter","350.000  FCFA","Grand Yoff","media/annonces/pics/3e2896ef55afdadf9ca33f576ffb2154.jpg"
